"spotify_id","name","artists","snapshot_date","is_explicit","duration_ms","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","__index_level_0__"
"4588ZH7944EUrbDvdkr2sA","Złamane serce jest OK","Daria Zawiałow","2023-10-22 00:00:00.000000000",false,195649,0.604,0.949,4,-4.888,0,0.0391,0.00548,0.000269,0.0896,0.521,104.014,4,1114723
"59RuYP6jN7K4uxDoCNlqlL","Ballada Punk (Jak świry)","Daria Zawiałow","2023-10-22 00:00:00.000000000",false,177887,0.677,0.775,11,-6.776,0,0.0513,0.13,0.000182,0.136,0.757,150.866,4,1114729
"4POfce5YCaTN2HGoWZdPyg","Dziewczyna Pop","Daria Zawiałow","2023-10-22 00:00:00.000000000",false,190486,0.791,0.576,0,-7.715,1,0.0712,0.0957,0.000659,0.383,0.464,134.979,4,1114725
"2JtsIAfAu4PFyjlk17Hg3M","Stadionai","Jessica Shy, Rokas","2023-10-22 00:00:00.000000000",false,194754,0.831,0.786,8,-8.174,1,0.0397,0.0682,0.00000185,0.344,0.961,121.964,4,1115477
"5ubmSKu7he4u4dLW9eoLSt","NUR DAMIT DU WEISST","reezy","2023-10-22 00:00:00.000000000",true,91917,0.695,0.619,4,-7.998,0,0.25,0.359,0.000051,0.111,0.134,85.45,5,1115403
"0qo8YDKpPXlUQqp0vesiln","14 PASSENGER","reezy","2023-10-22 00:00:00.000000000",true,146040,0.815,0.666,3,-7.087,0,0.109,0.0987,0.00353,0.102,0.533,119.964,4,1115392
"4ckEvXcaBNkzjtqbfYxXGe","Mauvaise Nouvelle","Softo, Ninho","2023-10-22 00:00:00.000000000",true,204705,0.777,0.682,5,-7.237,0,0.102,0.544,0,0.0924,0.618,135.967,4,1115431
"5FIOk2jFbke8PgU1xh6E24","Das ist Bonez 💀","Bonez MC","2023-10-22 00:00:00.000000000",false,143572,0.839,0.707,10,-7.114,0,0.216,0.054,0.125,0.302,0.661,139.985,4,1115430
"6XH5Uqo3d0cvBv0dv9Jwh8","MONEY AND VIBES","Nemzzz","2023-10-22 00:00:00.000000000",true,122253,0.837,0.472,5,-10.697,0,0.232,0.406,0,0.115,0.707,150.107,3,1115428
"55DX9YxVE5u4qUhdQWAwy2","U CAN'T C ME","reezy","2023-10-22 00:00:00.000000000",true,123459,0.689,0.617,4,-7.068,0,0.0674,0.00439,0.0000476,0.171,0.109,128.076,4,1115417
"6b1FtAPClgZMtCRiWt534T","Tarraxa","Munii","2023-10-22 00:00:00.000000000",true,200015,0.512,0.557,6,-9.359,1,0.251,0.0562,0.000273,0.0911,0.595,179.978,4,1115415
"1nS7nL6Kyh8p0DOglJTdfD","Even for a moment","Sung Si Kyung, Naul","2023-10-22 00:00:00.000000000",false,293160,0.441,0.455,2,-6.608,1,0.0283,0.758,0.0000897,0.233,0.265,84.534,4,1115569
"4rMEoXVYww6Xy7q9wSj4gy","Love Always Run Away","Lim Young Woong","2023-10-22 00:00:00.000000000",false,242760,0.404,0.443,8,-6.799,1,0.0333,0.651,0,0.12,0.36,131.298,4,1115580
"61rJpXPZ4wkqmdsLYJu6LK","Z Tobą na chacie","Daria Zawiałow","2023-10-22 00:00:00.000000000",false,184752,0.726,0.839,8,-6.006,1,0.0372,0.0496,0.000762,0.034,0.747,103.034,4,1114697
"2O223PoYCkIPSsE4cmnr9v","TQM","Fuerza Regida","2023-10-22 00:00:00.000000000",true,157251,0.787,0.858,5,-4.969,0,0.0555,0.263,0,0.103,0.964,125.093,3,1115250
"3kx21xR6IboC9HVdajgBoc","SABOR FRESA","Fuerza Regida","2023-10-22 00:00:00.000000000",true,156500,0.778,0.864,7,-4.61,0,0.0907,0.0898,0,0.0901,0.961,130.17,3,1115246
"3FvTHuefYV6TxE3Kseqno8","LOU LOU","Gabito Ballesteros, Natanael Cano","2023-10-22 00:00:00.000000000",true,188000,0.739,0.579,7,-8.361,0,0.0509,0.0622,0,0.454,0.694,130.002,3,1115242
"3qH7uGwlgr7tmoL4ksRhPi","Jaga Jaga (with Babyboy AV)","Victony, Babyboy AV","2023-10-22 00:00:00.000000000",false,226000,0.914,0.406,1,-7.735,0,0.103,0.697,0.0843,0.0914,0.825,102.991,4,1115167
"4LOd05CKYkYe08idPgp7wy","Walking Dead","Ayox, Zlatan","2023-10-22 00:00:00.000000000",false,148375,0.66,0.625,9,-7.513,1,0.164,0.646,0.000898,0.106,0.831,103.889,4,1115163
"2al7bELNOLyTgTwkgCjv5J","20 10 20","Venox, Burna Boy","2023-10-22 00:00:00.000000000",true,213671,0.618,0.651,6,-8.69,0,0.362,0.189,0.0000468,0.114,0.529,97.933,4,1115183
"1LJH42zyVqwVpNjOYmz7B6","JAA MAZAA ES SKAABAIS","$ourJ","2023-10-22 00:00:00.000000000",false,123000,0.619,0.63,11,-9.643,0,0.0882,0.0161,0,0.155,0.4,145.961,4,1115379
"2kjH4Q6WxvlpGnlgwmv4eG","ANTHEM PART 3","blink-182","2023-10-22 00:00:00.000000000",true,213191,0.493,0.927,2,-3.246,1,0.0576,0.0000126,0.00000366,0.246,0.312,102.536,4,1114073
"7hdlsVcSvHaTjBoAUYkDfc","Плач","TUMAZAR, Кажанна","2023-10-22 00:00:00.000000000",false,176896,0.74,0.722,6,-4.651,1,0.0417,0.0421,0,0.157,0.629,116.018,4,1114109
"180AbZduI6bYQIzwCHRwu9","A Night To Remember","beabadoobee, Laufey","2023-10-22 00:00:00.000000000",false,233388,0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99,4,1114065
"5JklTqhlU2hHinghsTvlX5","Kalbim Yanımda","Ati242","2023-10-22 00:00:00.000000000",false,166736,0.759,0.563,8,-9.595,1,0.0956,0.315,0.307,0.121,0.675,94.977,4,1114233
"4UySkSnMBKf1PS32agnwxp","24/7","ALIZADE, BEGE","2023-10-22 00:00:00.000000000",true,186352,0.588,0.714,11,-6.262,0,0.202,0.00362,0.000972,0.327,0.278,169.954,4,1114230
"1R0OkkgvpoIqA0XdU0YSp4","不喜歡沒有你的地方","Eric Chou","2023-10-22 00:00:00.000000000",false,227269,0.412,0.235,7,-12.187,1,0.0346,0.793,0,0.346,0.414,107.907,4,1114168
"5cEXklqPYYCiVT8VX5p90a","TOO MUCH","A-Reece","2023-10-22 00:00:00.000000000",true,200468,0.63,0.511,2,-7.839,0,0.252,0.327,0.00000704,0.139,0.72,96.572,4,1113861
"6HmiaxYKrzq3sU2M0eFDg2","BETTER NOW","A-Reece","2023-10-22 00:00:00.000000000",true,163435,0.809,0.579,1,-7.524,1,0.166,0.13,0.0000308,0.121,0.725,83.001,4,1113860
"5kUn3rYvaxMzYjHThaoo5g","WANT IT ALL","A-Reece","2023-10-22 00:00:00.000000000",true,159341,0.699,0.551,0,-10.598,1,0.399,0.205,0.00000299,0.135,0.173,174.073,4,1113859
"10Cnsm4CZl9shbj5jU32As","BETTER NOW INTERLUDE","A-Reece","2023-10-22 00:00:00.000000000",true,84395,0.566,0.487,7,-8.59,0,0.0996,0.788,0,0.154,0.525,89.08,4,1113858
"0RxRpGX5IzabQpjn6zGFTB","RONNIE'S INTERLUDE","A-Reece","2023-10-22 00:00:00.000000000",true,90420,0.702,0.843,3,-6.914,0,0.349,0.638,0,0.211,0.911,113.615,3,1113856
"6FfM6gKz4Qt5B8ou1AE89Q","CHANGES INTERLUDE","A-Reece","2023-10-22 00:00:00.000000000",false,42994,0.756,0.307,5,-19.717,0,0.0387,0.745,0.813,0.105,0.362,133.953,4,1113855
"0NfP4dGLMk5WnufZOEC6aM","CHAMPION","A-Reece, M.anifest","2023-10-22 00:00:00.000000000",true,246852,0.482,0.59,4,-8.086,1,0.266,0.642,0.00000417,0.153,0.663,85.24,4,1113853
"0VMcatJMemimNFqZsD0RDQ","SET IN STONE","A-Reece, Joey Fatts","2023-10-22 00:00:00.000000000",true,126483,0.722,0.568,4,-7.631,0,0.31,0.167,0,0.0809,0.609,152.305,4,1113849
"6dCcUEoqDOtQnfqsVxLEyS","WHITE NOISE","A-Reece, Jay Jody","2023-10-22 00:00:00.000000000",true,188529,0.667,0.814,2,-7.013,1,0.0968,0.0361,0.0000361,0.968,0.402,140.028,4,1113848
"4jrwU8KS1icE8rvldcLVwP","INTRO","A-Reece","2023-10-22 00:00:00.000000000",true,49332,0.498,0.467,4,-9.342,0,0.057,0.113,0,0.117,0.378,47.914,3,1113845
"4rVq1URJXRKA91hdCjjn8m","EL DORADO","A-Reece, Fly Anakin","2023-10-22 00:00:00.000000000",true,114392,0.571,0.934,8,-5.25,0,0.287,0.279,0,0.166,0.747,152.596,4,1113843
"30KLjH8zu6QFz1LxbTMu6u","GOD LAUGHS","A-Reece, Sjava, Shekhinah","2023-10-22 00:00:00.000000000",true,199738,0.535,0.537,3,-8.445,0,0.468,0.108,0,0.0835,0.736,70.404,4,1113842
"1uYaQjTs4OGZznvt88iTwE","ANGELZ AND DEMONZ","A-Reece","2023-10-22 00:00:00.000000000",true,153107,0.67,0.64,10,-7.368,0,0.318,0.325,0,0.106,0.637,75.282,4,1113841
"4acXEYw7ayyJnm9GXDrqiL","Hit Me Up (feat. Nomovodka)","Binz, Nomovodka","2023-10-22 00:00:00.000000000",false,268200,0.775,0.44,9,-9.05,0,0.0355,0.493,0.000222,0.0591,0.451,99.993,3,1113890
"4tsVMjM60RNTe9EV5oQ4sQ","Masithokoze","DJ Stokie, Eemoh","2023-10-22 00:00:00.000000000",false,427217,0.603,0.501,6,-14.253,0,0.0617,0.0224,0.155,0.0154,0.355,113.006,4,1113881
"3Dp93YmW29wCN1QRNxDujP","Isibusiso","Kabza De Small, Mthunzi","2023-10-22 00:00:00.000000000",false,444605,0.746,0.737,2,-9.231,1,0.0403,0.0594,0.00105,0.0618,0.329,113.018,4,1113874
"4L427BRAzsdY4XzrwYuucq","OUTRO","A-Reece","2023-10-22 00:00:00.000000000",true,118919,0.707,0.0941,4,-22.497,1,0.784,0.828,0,0.453,0.238,86.335,4,1113869
"7uloC7Sgo5KNFKrgRepyhJ","ONE TIME","A-Reece, Blxckie","2023-10-22 00:00:00.000000000",true,184021,0.773,0.579,5,-7.849,0,0.273,0.45,0,0.211,0.798,119.948,4,1113839
"2sj4rMabpUWzy6xATdkM0u","WEST AFRICA TIME","A-Reece, M.anifest","2023-10-22 00:00:00.000000000",true,243134,0.596,0.717,11,-7.679,0,0.369,0.239,0,0.273,0.422,149.61,4,1113837
"0DpNn64QE2d5nDy97VoimC","THE RUN","A-Reece","2023-10-22 00:00:00.000000000",true,215392,0.591,0.728,10,-8.907,0,0.388,0.188,0,0.0985,0.694,78.264,4,1113838
"3440g8awr2l0E5Yy2X5Epk","Tại Vì Sao","RPT MCK","2023-10-22 00:00:00.000000000",false,202880,0.76,0.682,7,-8.323,0,0.0763,0.0347,0,0.101,0.552,135.043,4,1113933
"7td8DTWoGC9u9db37mGHX6","Nấu ăn cho em","Đen, PiaLinh","2023-10-22 00:00:00.000000000",false,241340,0.597,0.481,1,-10.848,0,0.037,0.76,0,0.212,0.547,90,4,1113932
"6VObnIkLVruX4UVyxWhlqm","Skyfall","Adele","2023-10-22 00:00:00.000000000",false,286480,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4,1114529
"68U6uwfsa0W9dZKZYo1uL6","Am tras draperiile - Live","Leo de la Rosiori","2023-10-22 00:00:00.000000000",false,226128,0.804,0.668,6,-9.099,1,0.0552,0.556,0,0.115,0.939,121.998,4,1114578
"3GVCA9D3bm9xIQePPn7YKw","Țigancă Balcanică","Tzanca Uraganu, Manele Mentolate","2023-10-22 00:00:00.000000000",false,137538,0.962,0.794,4,-3.458,0,0.0468,0.295,0.0000144,0.242,0.975,129.993,4,1114580
"3XQ0N7MzKUjsc7ZiB37irp","اسأل عني ميت عايش - مسرع","MaqamMusic","2023-10-22 00:00:00.000000000",false,209443,0.587,0.839,8,-6.071,1,0.252,0.0543,0.00000577,0.269,0.739,104.447,4,1114523
"2ovn0uhOcqZOaOFbJiAh2d","Hjärta","B.Baby","2023-10-22 00:00:00.000000000",true,158918,0.688,0.667,1,-9.735,1,0.0604,0.1,0.0494,0.121,0.384,148.109,4,1114469
"307kaV2BoOC4pRRzwJUJxf","Mil Veces","Anitta","2023-10-22 00:00:00.000000000",false,154023,0.819,0.687,1,-2.213,0,0.0464,0.233,0.0000477,0.117,0.475,129.991,4,1114664
"4CSB7RdBx6Jc8BFFiRFE6K","Preço Certo","Pedro Mafama","2023-10-22 00:00:00.000000000",false,170558,0.828,0.653,4,-4.242,0,0.0511,0.0853,0,0.0651,0.862,129.904,4,1114683
"3hUk7wHp5Ruas0FLLVW69c","CASA","D.A.M.A, Buba Espinho","2023-10-22 00:00:00.000000000",false,208484,0.459,0.463,4,-8.05,1,0.111,0.698,0,0.649,0.351,148.284,4,1114676
"65uHYuqIZqueZNG6DbpSJi","Emirate","Tzanca Uraganu, Manele Mentolate","2023-10-22 00:00:00.000000000",false,129000,0.752,0.88,6,-4.033,1,0.248,0.0667,0.0000934,0.309,0.854,160.046,4,1114582
"7vdva8hlSprUQjNNuw0PJC","Pussy Power (feat. Porsche Boy)","SIMILIVINLIFE, Porsche Boy","2023-10-22 00:00:00.000000000",true,179556,0.9,0.737,6,-5.389,1,0.0731,0.0825,0.267,0.291,0.489,133.998,4,1114337
"1bE7Xr3y4C817TAWunZlFm","mamaididit","Luca Brassi10x, Bwayne, Pil C, Facefront, LUJA","2023-10-22 00:00:00.000000000",true,207910,0.711,0.362,1,-11.929,1,0.326,0.0205,0.00266,0.244,0.469,85.878,4,1114334
"4OVdshr1CletoUtcrLE0ZV","B.O.M.B","TREASURE","2023-10-22 00:00:00.000000000",false,201251,0.798,0.847,10,-4.075,1,0.0383,0.258,0,0.0833,0.842,120.024,4,1114261
"435tPAXJyzIEBzxYsHeUhd","B.O.M.B - KABOOM ver.","TREASURE","2023-10-22 00:00:00.000000000",false,217229,0.795,0.842,10,-5.597,1,0.0622,0.122,0,0.107,0.807,120.012,4,1114245
"1ZR0d3zqDLaTEPD4nW4gGK","Výnimka","SIMILIVINLIFE","2023-10-22 00:00:00.000000000",false,149906,0.923,0.91,0,-4.326,1,0.0906,0.104,0.00000224,0.0962,0.511,133.017,4,1114354
"477OQNyWt0hvsGLG4fXqP4","När lyktorna tänds – Spotify Singles","Hov1","2023-10-22 00:00:00.000000000",false,246967,0.494,0.819,9,-3.509,1,0.0391,0.788,0,0.405,0.573,131.948,4,1114435
"6It5iAtU0foJMMNaUv1jie","Det kommer aldrig va över för mig - Spotify Singles","Veronica Maggio","2023-10-22 00:00:00.000000000",false,191599,0.54,0.217,4,-12.668,1,0.0337,0.916,0.00000152,0.105,0.295,125.822,4,1114434
"4CzSEr6SjL2cRnWEPmG0QK","Pistol - Spotify Singles","Parham","2023-10-22 00:00:00.000000000",false,218181,0.678,0.513,7,-8.331,1,0.034,0.0381,0,0.101,0.249,131.992,4,1114457
"0LqMjug9C2LLSxsLfco0tg","Fri till slut - Spotify Singles","Dina Ögon, Seinabo Sey","2023-10-22 00:00:00.000000000",false,288155,0.488,0.506,9,-9.504,1,0.0296,0.148,0.00000889,0.128,0.48,75.967,4,1114451
"5g5vNMF2yJjWtERlMykJeD","ComWiq","Nuqi, 23","2023-10-22 00:00:00.000000000",true,164210,0.619,0.607,2,-9.235,0,0.328,0.674,0,0.0974,0.685,94.152,4,1114446
"77T996JlKleOyB1RAchTQr","Gas","Asme","2023-10-22 00:00:00.000000000",true,173131,0.922,0.614,0,-6.653,0,0.187,0.0195,0.0198,0.167,0.55,125.052,4,1114443
"6rHvgDYUjdYRf4K5jVLfpw","Valborg - Spotify Singles","Hanna Ferm","2023-10-22 00:00:00.000000000",false,153830,0.528,0.571,10,-6.844,1,0.0306,0.227,0,0.136,0.154,127.803,4,1114441
"77DrYoEEBwIF1WiuwrTlzG","Do teba","SIMILIVINLIFE","2023-10-22 00:00:00.000000000",false,98750,0.917,0.788,4,-6.314,0,0.0633,0.575,0.114,0.0788,0.273,144,4,1114359
"6OTcZMQv3eASzaI4Gp8bdT","BEKSTEJDŽ","Kali, Peter Pann, Separ","2023-10-22 00:00:00.000000000",true,217570,0.57,0.723,1,-5.232,0,0.265,0.0649,0,0.0726,0.331,205.854,4,1114358
"5hdHTyA75Dz5OyV4Xeel3V","Afterka","SIMILIVINLIFE","2023-10-22 00:00:00.000000000",true,132142,0.775,0.766,1,-6.081,1,0.0612,0.131,0.000537,0.0999,0.542,178.063,4,1114381
"2n9mhw8QD22FClNn9ye03T","Matin","01099, Verifiziert, Gustav, Zachi","2023-10-22 00:00:00.000000000",false,152700,0.854,0.38,7,-10.234,0,0.276,0.799,0.00242,0.114,0.392,95.92,4,1116933
"0sMxLURdmbU8vOlCbDxyfC","Weiche Kissen","Kontra K, Clueso","2023-10-22 00:00:00.000000000",true,180173,0.751,0.641,1,-7.019,1,0.312,0.12,0,0.141,0.563,139.92,4,1116923
"2kz1YOhJiNubjigR1gB1VX","DILUVIO","Rauw Alejandro","2023-10-22 00:00:00.000000000",true,197052,0.845,0.795,9,-3.502,0,0.0681,0.343,0.0000178,0.224,0.681,94.969,4,1116882
"1BIlJwEG65zHLto667VpnH","Du liebst mich nicht","Sido","2023-10-22 00:00:00.000000000",true,160119,0.834,0.434,3,-6.831,0,0.28,0.617,0,0.394,0.855,78.979,4,1116905
"3eBZvO3q5DlsC8q578fVmK","Januar til December","Thor Farlov","2023-10-22 00:00:00.000000000",false,166324,0.72,0.632,3,-6.645,0,0.0387,0.0147,0.000013,0.265,0.933,123.932,4,1116633
"0pOsvtGX3tuYk0CKf0cxij","Disko i KBH","Blæst","2023-10-22 00:00:00.000000000",false,175426,0.867,0.59,9,-5.313,0,0.045,0.164,0,0.34,0.897,115.012,4,1116619
"13ORFYlIGeLnai3mhgKFxZ","Alt vi har er nu (Artigeardit, Lamin)","TV 2 Play","2023-10-22 00:00:00.000000000",false,162510,0.76,0.686,7,-8.31,0,0.0688,0.294,0.0133,0.0961,0.543,128.031,4,1116618
"6wivhAkZ67Qpp76PENP0jh","Boy Boy - Remix","Yaisel LM, Blessd, NLE Choppa","2023-10-22 00:00:00.000000000",true,189661,0.846,0.673,5,-2.321,1,0.436,0.425,0.0015,0.698,0.777,117.843,4,1116560
"0FpgtEgaMZSUw2RAD7JHGs","U Hřiště 380","Rohony, mdmx","2023-10-22 00:00:00.000000000",false,150000,0.59,0.858,10,-6.437,0,0.0575,0.00525,0.00408,0.171,0.364,159.934,4,1116709
"1bLsSUVKRcEtjbu5b11uke","S u m m e r t i m e","danicpeepner","2023-10-22 00:00:00.000000000",false,195499,0.706,0.505,1,-8.242,1,0.0505,0.299,0.00578,0.101,0.227,132.58,4,1116658
"4yNWhBYneGn8Gvr7Y3ciqf","2003","Liaze, equal","2023-10-22 00:00:00.000000000",false,136280,0.748,0.551,1,-7.389,1,0.0458,0.736,0.000163,0.096,0.626,107.933,4,1116643
"09YpAeK3XsbIvhkIfwAYUe","VNVKIN","Ufo361","2023-10-22 00:00:00.000000000",true,100307,0.557,0.521,8,-7.922,1,0.0356,0.0365,0.0000596,0.237,0.147,79.975,4,1116664
"1KVRICIgKjo1RTB3ZRkAL2","ÜBERALL (feat. Jamal)","Safraoui, HoodBlaq, Jamal","2023-10-22 00:00:00.000000000",true,169090,0.681,0.684,6,-5.908,0,0.0809,0.0693,0,0.0659,0.66,175.996,4,1116670
"6kxLxd8sYDnUCQU7j14dHd","immer busy","Maxe, Monet192, Dante YN","2023-10-22 00:00:00.000000000",false,118703,0.638,0.902,5,-4.397,0,0.23,0.165,0.0000451,0.167,0.923,75.072,4,1116667
"44jGVqGVrC1Hzp7AmQ9VaL","fix net normal","AUT of ORDA","2023-10-22 00:00:00.000000000",false,185294,0.561,0.75,2,-6.271,1,0.0559,0.156,0,0.0575,0.713,152.933,3,1117293
"23y8MwhdvbSalGitHeokpk","Badass","Anirudh Ravichander","2023-10-22 00:00:00.000000000",false,229677,0.623,0.872,6,-5.192,1,0.0817,0.00735,0,0.378,0.545,93.019,4,1117399
"5OxVOeYmIzelfupJtq1X6G","Lokiverse 2.0","Anirudh Ravichander","2023-10-22 00:00:00.000000000",false,114193,0.641,0.782,1,-6.228,1,0.0456,0.00069,0.652,0.0767,0.376,93.006,4,1117433
"13ZISM2bmrMBCRlMzl669x","Naa Ready","Anirudh Ravichander, Thalapathy Vijay, Asal Kolaar","2023-10-22 00:00:00.000000000",false,248181,0.726,0.805,1,-5.576,1,0.153,0.081,0.00784,0.0318,0.572,87.956,4,1117412
"6vq7r1Pqd3pyI07u63cPZV","Erro Gostoso - Ao Vivo","Simone Mendes","2023-10-22 00:00:00.000000000",false,178811,0.588,0.893,6,-2.743,1,0.0866,0.176,0,0.803,0.626,153.778,4,1117056
"4YKujFSyakVjLdH1sDllVc","Dois Fugitivos - Ao Vivo","Simone Mendes","2023-10-22 00:00:00.000000000",false,173370,0.664,0.839,4,-3.379,0,0.0393,0.33,0,0.94,0.48,109.984,4,1117048
"2QpHD2ERb4aVu3VePDlJYV","Балет","АлСми","2023-10-22 00:00:00.000000000",false,120521,0.687,0.621,1,-5.24,0,0.263,0.334,0,0.325,0.691,142.954,4,1117024
"4dEkUVNnb3flPRtdknJ1yw","Abracadabra","Galena, Tea Tairovic","2023-10-22 00:00:00.000000000",false,220190,0.803,0.907,8,-3.998,0,0.0501,0.0345,0,0.139,0.733,118.038,4,1117166
"1TIQ8BrPa6qiL7l3k4El2e","Kupih ti sartse","Emanuela, Djordan","2023-10-22 00:00:00.000000000",false,220800,0.71,0.896,6,-2.952,0,0.0476,0.024,0,0.335,0.877,149.989,4,1117180
"0x7PmByJWVXdeipevd6KZS","Take A Chance With Me","NIKI","2023-10-22 00:00:00.000000000",false,303933,0.599,0.42,10,-11.637,1,0.0645,0.843,0.000262,0.103,0.506,93.981,4,1115932
"2psRActEWsTlYYd7EDoyVR","Those Eyes","New West","2023-10-22 00:00:00.000000000",false,220750,0.593,0.354,4,-8.27,1,0.0279,0.698,0.0000355,0.293,0.241,120.01,3,1115931
"7xxmW8ieHp9YnACGc0PfNz","Sunday","Dermot Kennedy","2023-10-22 00:00:00.000000000",true,178746,0.62,0.478,11,-5.68,1,0.0363,0.815,0,0.0976,0.312,83.861,4,1115850
"71xKlOIhZKO55Rt3zSHzQt","Feel It - Club Edit","Jazzy","2023-10-22 00:00:00.000000000",false,124462,0.741,0.991,0,-2.424,1,0.0395,0.00166,0.00319,0.0832,0.781,134.972,4,1115882
"03x6Xr8YYjQB1m7rmEIubA","Nagy a zaj","Aza, Azahriah","2023-10-22 00:00:00.000000000",true,180000,0.764,0.638,10,-9.099,0,0.175,0.147,0,0.109,0.458,120.022,4,1115974
"0xDhwzzCx7eamMB11VBgOo","Soraya","Medy, Andry The Hitmaker","2023-10-22 00:00:00.000000000",true,180093,0.639,0.475,7,-8.445,0,0.0673,0.123,0,0.454,0.374,101.994,4,1115682
"43LI7DylyS6Cw3zMAEyyK5","Allegria...","Calcutta ","2023-10-22 00:00:00.000000000",false,241407,0.51,0.471,2,-8.636,1,0.0384,0.409,0.0021,0.137,0.395,167.877,4,1115672
"26Mb7G8uQIo2uXYnAAUFUn","Too late","Nitro, Madame","2023-10-22 00:00:00.000000000",true,195045,0.701,0.754,0,-4.55,0,0.0729,0.124,0,0.0779,0.46,90.996,4,1115669
"2CiN7FKSIxI2P14ZS9trdY","Þú hér","Úlfur Úlfur","2023-10-22 00:00:00.000000000",true,195935,0.874,0.392,0,-10.258,1,0.136,0.293,0.0000227,0.114,0.184,105.029,4,1115707
"7yS8LfvvFEhtGhKLk29j5a","2minuti","Calcutta ","2023-10-22 00:00:00.000000000",false,214291,0.764,0.593,8,-7.853,1,0.029,0.157,0.00000194,0.144,0.668,122.959,4,1115637
"1fz4ovlT1RvvkokF1GRuYF","Ghiaccioli","Calcutta ","2023-10-22 00:00:00.000000000",false,187315,0.738,0.555,4,-8.591,1,0.0362,0.555,0.0000132,0.0938,0.649,101.139,4,1115662
"6tgcr0z6mmLJL4qeRF6oen","Preoccuparmi","Calcutta ","2023-10-22 00:00:00.000000000",false,218291,0.516,0.37,9,-8.853,1,0.0414,0.707,0.0000198,0.11,0.475,177.985,3,1115661
"0HJd4ynGL3mn0p2o6WE9DI","Loneliness","Calcutta ","2023-10-22 00:00:00.000000000",false,159074,0.718,0.672,1,-7.225,0,0.0377,0.438,0.0000024,0.151,0.601,101.061,4,1115656
"4o3d5M5vRQsacmS9d5Y9kB","Coro","Calcutta ","2023-10-22 00:00:00.000000000",false,147066,0.418,0.254,0,-9.756,1,0.0481,0.883,0,0.267,0.399,130.364,5,1115655
"79A1xsJMRAZzLhegAhH5CD","SSD","Calcutta ","2023-10-22 00:00:00.000000000",false,263157,0.444,0.455,5,-8.103,1,0.0326,0.467,0,0.16,0.282,151.824,3,1115652
"32rxE3UsuYr3KndIKPfMg6","Freaky (feat. Shiva & Niky Savage)","Slings, Shiva, Niky Savage, Finesse","2023-10-22 00:00:00.000000000",true,176969,0.873,0.578,1,-7.063,0,0.276,0.0365,0.00016,0.105,0.681,98.996,4,1115651
"6OIPXBCDzV0RO0beUqoW42","AGITATO","Simba La Rue","2023-10-22 00:00:00.000000000",true,114782,0.538,0.637,8,-6.958,1,0.181,0.0413,0.00000381,0.461,0.596,172.584,1,1115647
"0ofsKCwrfh6wigMU9IHsAF","Controtempo","Calcutta ","2023-10-22 00:00:00.000000000",false,224562,0.748,0.495,11,-8.3,0,0.0547,0.166,0.00159,0.16,0.732,94.008,4,1115645
"3G5VUAzCpvaaWEMk9NkHFT","Tutti","Calcutta ","2023-10-22 00:00:00.000000000",false,250894,0.544,0.482,2,-6.871,1,0.0346,0.679,0,0.181,0.322,134.98,4,1115644
"4yrv0r3c190RCDa6fRPzJK","ABC (feat. Bello Figo)","Slings, Bello Figo","2023-10-22 00:00:00.000000000",true,143424,0.888,0.47,6,-8.12,1,0.255,0.00187,0.00000108,0.113,0.709,145.953,4,1115643
"7v4C0Bh0UUIr54Y7h86GPW","Giro con te","Calcutta ","2023-10-22 00:00:00.000000000",false,204106,0.527,0.636,4,-7.209,1,0.0593,0.414,0,0.348,0.781,79.876,4,1115641
"5s8r7FStF8hGauIO9rOlfF","Intermezzo3","Calcutta ","2023-10-22 00:00:00.000000000",false,46199,0.829,0.773,7,-6.679,1,0.0398,0.00109,0.968,0.251,0.929,106.023,4,1115665
"4C7cg72gU51s1IT4wh7Vp9","קומה 58","Omer Adam","2023-10-22 00:00:00.000000000",false,176117,0.466,0.377,1,-9.087,1,0.0346,0.687,0.000326,0.135,0.241,120.374,4,1115833
"72W6xVQGdKHQl348KYgwg2","שלמים","Idan Rafael Haviv","2023-10-22 00:00:00.000000000",false,221024,0.417,0.355,0,-12.372,1,0.0599,0.847,0.0000418,0.113,0.0914,86.078,4,1115832
"1FyfEuRtAFpuItWcuouxkV","צעדים","Akiva","2023-10-22 00:00:00.000000000",false,192000,0.648,0.509,6,-9.559,1,0.0254,0.278,0.00001,0.155,0.329,102.012,3,1115820
"0s6wluanO3gDy0IU5wyQYW","Í síðasta skipti","Friðrik Dór","2023-10-22 00:00:00.000000000",false,179908,0.749,0.362,1,-8.395,1,0.0369,0.455,0,0.15,0.325,130.051,3,1115730
"6oA2XNlyXtGl0y49bdwIoI","DE PLASTILINA","Lola Indigo, Pepe y Vizio","2023-10-22 00:00:00.000000000",false,209533,0.681,0.746,7,-5.41,1,0.0673,0.169,0,0.336,0.464,99,4,1116373
"4d8H46Vif1ySvApG4WS2J8","euro","Cledos","2023-10-22 00:00:00.000000000",true,176850,0.694,0.662,1,-5.059,1,0.0393,0.000913,0.0151,0.148,0.83,160.033,4,1116319
